trap_device_id,trap_id,trap_device_name,lat,lon,crop_id,crop_name,pest_id,pest_name,fields_region_state,fields_state,trapdata_date,trapdata_daily_avg_count,trapdata_trap_count,trapdata_incremental_count,trapdata_cumulative_count
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,4/22/2023,27,54,54,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,4/23/2023,0,1,0,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,4/24/2023,0,1,0,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,4/25/2023,0,1,0,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,4/26/2023,0,1,0,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,4/27/2023,0,1,0,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,4/28/2023,0,1,0,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,4/29/2023,0,0,0,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,4/30/2023,0,0,0,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/1/2023,0,0,0,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/2/2023,0,0,0,54
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/3/2023,2,2,2,56
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/4/2023,0,1,0,56
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/5/2023,0,1,0,56
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/6/2023,0,1,0,56
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/7/2023,0,0,0,56
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/8/2023,1,1,1,57
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/9/2023,115,116,115,172
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/10/2023,0,0,0,172
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/11/2023,0,0,0,172
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/12/2023,1,1,1,173
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/13/2023,1,2,1,174
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/14/2023,0,2,0,174
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/15/2023,0,0,0,174
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/16/2023,2,2,2,176
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/17/2023,0,2,0,176
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/18/2023,0,1,0,176
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/19/2023,0,1,0,176
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/20/2023,1,2,1,177
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/21/2023,0,0,0,177
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/22/2023,1,1,1,178
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/23/2023,5,6,5,183
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/24/2023,0,0,0,183
TP862382065578907,2252,Peters papes bin pad ofm combo TP862382065578907,40.02872,-77.152,19,Apples,19,Grapholita molesta,Pennsylvania,,5/25/2023,0,0,0,183
